dms_code,venue_name,venue_address,pincode,region,state,city,status,google_ratings,google_review_count
NR2-JK-4354,GOVT INDUSTRIAL TRAINING INSTITUTE SHOPIAN,"SHOPIAN, JAMMU AND KASHMIR, 192303",192303,NORTH TWO,JAMMU AND KASHMIR,SHOPIAN,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-JK-4143,ADVANTECH COMPUTER EDUCATION,"254-A, BALGARDEN KARAN NAGAR,, 190010",190010,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Active,4.5,200
NR2-JK-4145,BRIGHT CAREER INSTITUTE,"3RD FLOOR,MATTOO COMPLEX, RED CROSS ROAD, LAL CHOWK SRINAGAR-19000",190001,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Inactive,4.4,56
NR2-JK-4146,BROOKLYN COMPUTER TECHNOLOGY,"MAIN CHOWK JAWAIR NAGAR,, 190008",190008,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Inactive,3.8,89
NR2-JK-4149,HAKTECH IT SERVICES,"SIDCO FLOOR ELECTRONIC COMPLEX, RENGRETH,, 190007",190007,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Active,3.9,381
NR2-JK-4151,IT GATEWAY INC,"SIDCO ELECTRONIC COMPLEX, RANGRETH,, 190007",190007,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Inactive,4,523
NR2-JK-4155,KASHSOFT COMPUTER EDUCATION,"2ND FLOOR,MATTOO COMPLEX, RED CROSS ROAD LAL CHOWK, 190001",190001,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Active,3.6,58
NR2-JK-4156,KITE POLYTECHNIC COLLEGE,"VAWOOSA, RANGRETH, SRINAGAR,, 190007",190007,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Inactive,-,-
NR2-JK-4159,STUDY WEB COMPUTERS,"GROUND FLOOR,SIDCO FLOOR ELECTRONIC COMPLEX, RENGRETH,, 190007",190007,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Active,3.8,3
NR2-JK-4355,DR IQBAL COLLEGE OF EDUCATION,"SRINAGAR, JAMMU AND KASHMIR",Pincode Missing,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Inactive,3.8,136
NR2-JK-4356,RAMPAGE CONSULTANCY SERVICES,"SRINAGAR, JAMMU AND KASHMIR",Pincode Missing,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Inactive,3.5,21
NR2-JK-4357,AL AMEEN CHINAR VALLEY ONLINE EXAM CENTER,"SRINAGAR, JAMMU AND KASHMIR",Pincode Missing,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Inactive,3.3,141
NR2-JK-4358,YEO INFOMATICS,"SRINAGAR, JAMMU AND KASHMIR",Pincode Missing,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Inactive,4.3,75
NR2-JK-4359,CRYPTECH DIGITAL ACADEMY,"RINJI BARAMULLA, NH1A NEAR BUCHOO MAIN BUS STOP., 193121",193121,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Active,4.2,4
NR2-JK-4360,VALLEY SKILL DEVELOPMENT ANNANTHNAG,"BOSCH COMPLEX, IQBAL MARKET, NATIONAL HIGHWAY BIJBEHARA, 190023",190023,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Active,4.2,57
NR2-JK-4473,S K ONLINE SERVICES,"Srinagar, JAMMU AND KASHMIR",Pincode Missing,NORTH TWO,JAMMU AND KASHMIR,Srinagar,Inactive,4.5,18
NR2-JK-4477,FASTER COMPUTERS,"GOURIPORA SANATNAGAR JEEP SHOWROOM LANE OPPOSITE MARRIAGE HALL GOURIPORA, 190005",190005,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Active,3.7,3
NR2-JK-4482,AL AMEEN CHINAR VALLEY SENIOR SECONDARY SCHOOL,"NEW AIRPORT ROAD HUMHUMA, 190021",190021,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Active,3.3,3
NR2-JK-4485,ESHAL ONLINE SERVICES SRINAGAR,"SOITANG, SRINAGAR, JAMMU AND KASHMIR, 190015",190015,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Inactive,2.8,2
NR2-JK-4677,GOVT INDUSTRIAL TRAINING INSTITUTE SRINAGAR,BAGHI-I-DILAWAR KHAN SHAMASWARI OPPOSITE GANDHI COLLEGE SRINAGAR-190002,190002,NORTH TWO,JAMMU AND KASHMIR,SRINAGAR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-JK-4414,GOVT INDUSTRIAL TRAINING INSTITUTE UDHAMPUR,"NEAR DISTT HOSPITAL, UDHAMPUR, JAMMU AND KASHMIR, 182101",182101,NORTH TWO,JAMMU AND KASHMIR,UDHAMPUR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-JK-4426,KAWA INSTITUTE OF MANAGEMENT AND TECHNOLOGY,"UDHAMPUR, JAMMU AND KASHMIR",Pincode Missing,NORTH TWO,JAMMU AND KASHMIR,UDHAMPUR,Inactive,4.1,115
NR2-JK-4682,EARTH SHINE INFOTECH,"BUILDING NO 3, WARD NO 2,OPPOSITE CHENAB POLE FACTORY NEAR CHANKYA HOTEL UDHAMPUR, 182101",182101,NORTH TWO,JAMMU AND KASHMIR,UDHAMPUR,Inactive,1,1
NR2-JK-4767,MOUNT LITERA KIDZEE SCHOOL,"MOUNT LITERA ZEE SCHOOL / KIDZEE, 1ST FLOOR, ANAND NAGAR, OPP.- J & K BANK & ATM, BOHARI, JAMMU, JAMMU & KASHMIR - 180002",180002,NORTH TWO,JAMMU AND KASHMIR,UDHAMPUR,Active,5,1
NR2-LH-1695,GOVERNMENT DEGREE COLLEGE KARGIL,"BAGH-E- KHOMEANI, KARGIL, UNION TERRITORY OF LADAKH - 194103",194103,NORTH TWO,LADAKH,KARGIL,Active,3.9,96
NR2-LH-1694,NATIONAL INSTITUTE OF ELECTRONICS & INFORMATION TECHNOLOGY-Â€‹LEH,"NIELIT LEH, OLD EDUCATION BUILDING, COUNCIL SECRETARIAT COMPLEX, OPPOSITE SNM HOSPITAL, LEH LADAKH - 194101",194101,NORTH TWO,LADAKH,LEH LADAKH,Inactive,4.5,11
NR2-LH-4714,GOVT INDUSTRIAL TRAINING INSTITUTE LEH,"OPP. KUSHOK BAKULA AIRPORT, INDUSTRIAL ESTATE LEH LADAKH-194101",194101,NORTH TWO,LADAKH,LEH LADAKH,Active,-,-
NR2-LH-4471,GOBA COMMUNICATION,"LEH MANALI HWY, LADAKH, 194101",194101,NORTH TWO,LEH,LEH,Active,4.6,4
NR2-LH-4472,LEH-LADAKH HILLS IT COMPUTER,"LEH, LEH",Pincode Missing,NORTH TWO,LEH,LEH,Inactive,-,-
NR2-PB-4492,AP IT SOLUTIONS,"ABOHAR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,ABOHAR,Inactive,1,1
NR2-PB-4071,AMRIT ONLINE EXAM CENTER,"AMRITSAR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,AMRITSAR,Inactive,3.5,82
NR2-PB-4072,SRI SAI COLLEGE OF ENGINEERING & TECHNOLOGY,"NEAR CIVIL HOSPITAL, MANAWALA, AMRITSAR, PUNJAB 143115",143115,NORTH TWO,PUNJAB,AMRITSAR,Inactive,3.5,83
NR2-PB-4361,SWAMI SATYANAND COLLEGE OF MANAGEMENT AND TECHNOLOGY,"AMRITSAR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,AMRITSAR,Inactive,3.5,118
NR2-PB-4441,"GOVT INDUSTRIAL TRAINING INSTITUTE,BABA BAKALA","GOVT ITI - BABA BAKALA, BEAS ROAD,, 143202",143202,NORTH TWO,PUNJAB,AMRITSAR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4473,KHALSA COLLEGE OF ENGINEERING AND TECHNOLOGY,"C-BLOCK, RANJIT AVENUE, 143001",143001,NORTH TWO,PUNJAB,AMRITSAR,Active,4.3,4
NR2-PB-1729,SANT LONGOWAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,"SANT LONGOWAL INSTITUTE OF ENGINEERING AND TECHNOLOGY, LONGOWAL, DISTT. SANGRUR, PUBJAN - 148106, INDIA",148105,NORTH TWO,PUNJAB,BARNALA,Inactive,4.4,853
NR2-PB-4362,GOVT INDUSTRIAL TRAINING INSTITUTE (BOYS)-BARNALA,"GOVT INDUSTRIAL TRAINING INSTITUTE - (BOYS), DHANAULA ROAD, 148101",148101,NORTH TWO,PUNJAB,BARNALA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4363,GOVT INDUSTRIAL TRAINING INSTITUTE (W)-BARNALA,"GOVT INDUSTRIAL TRAINING INSTITUTE (WOMEN), DHANAULA ROAD, 148101",148101,NORTH TWO,PUNJAB,BARNALA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4073,SBN INFOTECH INFRA SOLUTION PCT LTD,"BATHINDA, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,BATHINDA,Inactive,-,-
NR2-PB-4364,REGIONAL POLYTECHNIC COLLEGE,"NEAR REGIONAL POLYTECHNIC COLLEGE, BEHMAN DIWANA, 151001",151001,NORTH TWO,PUNJAB,BATHINDA,Inactive,3.4,129
NR2-PB-4499,MAHANT GURBANTA DASS MEMORIAL SCHOOL OF NURSING,"ANOOP NAGAR, DABWALI ROAD, 151001",151001,NORTH TWO,PUNJAB,BATHINDA,Inactive,3.9,46
NR2-PB-4523,SSD GIRLS COLLEGE,"AMRIK SINGH RD, SHAKTI NAGAR, BATHINDA, PUNJAB 151001",151001,NORTH TWO,PUNJAB,Bathinda,Inactive,4,4
NR2-PB-4611,MG DAV COLLEGE,"CHANDSAR BASTI, BIBI WALA ROAD, BATHINDA, PUNJAB - 151001",151001,NORTH TWO,PUNJAB,BATHINDA,Inactive,4.2,132
NR2-PB-4726,BATHINDA PUBLIC SCHOOL,"BHAI MATI DASS NAGAR, NACCHATAR NAGAR, BATHINDA, PUNJAB- 151004",151004,NORTH TWO,PUNJAB,BATHINDA,Inactive,-,-
NR2-PB-4763,DIFFERENT CONVENT SCHOOL BHATINDA,"5WPW+2JM, HARBANS NAGAR, NACCHATAR NAGAR, BATHINDA, PUNJAB 151001, INDIA",151111,NORTH TWO,PUNJAB,BATHINDA,Active,4.6,100
NR2-PB-4508,SWAMI DAYANAND COLLEGE OF EDUCATION,"BHATINDA, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,BHATINDA,Inactive,3.4,7
NR2-PB-4074,AJA DASHMESH COMPUTERS,"CHANDIGARH, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,CHANDIGARH,Inactive,3.6,212
NR2-PB-4075,BALAJI COMPUTERS,"CHANDIGARH, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,CHANDIGARH,Inactive,4.9,510
NR2-PB-4076,DEV BHOOMI,"CHANDIGARH, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,CHANDIGARH,Inactive,3.9,18
NR2-PB-4078,SPR EXAM SOLUTION PVT LTD,"CHANDIGARH, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,CHANDIGARH,Inactive,-,-
NR2-PB-4079,SRI GURU RAM DASS PREPARATORY SKILL CENTRE,"CHANDIGARH, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,CHANDIGARH,Inactive,-,-
NR2-PB-4365,GOVT INDUSTRIAL TRAINING INSTITUTE-SC-FARIDKOT,"GOVT. INDUSTRIAL TRAINING INSTITUTE - SC, TALWANDI ROAD, 151203",151203,NORTH TWO,PUNJAB,FARIDKOT,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4489,ADESH INSTITUTE OF ENGINEERING AND TECHNOLOGY,"K-64, SADIQ RD, FARIDKOT, PUNJAB, 151203",151203,NORTH TWO,PUNJAB,FARIDKOT,Inactive,3.9,107
NR2-PB-4659,SHAHEED BHAGAT SINGH TECHNICAL INSTITUTE-FARIDKOT (TAB),"FEROZEPUR ROAD, PURI CALONY FARIDKOT, PUNJAB, INDIA - 151203",151203,NORTH TWO,PUNJAB,FARIDKOT,Venue Removed,4.2,4
NR2-PB-4366,GOVT INDUSTRIAL TRAINING INSTITUTE (W)-SIRHIND,"GOVT ITI (WOMEN) SIRHIND AT JALVEHRA, 140406",140406,NORTH TWO,PUNJAB,FATEHGARH SAHIB,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4367,GOVT INDUSTRIAL TRAINING INSTITUTE-JALALABAD,"GOVT I.T.I JALALABAD, SH20,, 152023",152023,NORTH TWO,PUNJAB,FAZILKA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4368,GOVT ITI FAZILKA,"FAZILKA, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,FAZILKA,Inactive,3.8,34
NR2-PB-4369,GOVT ITI NAWANSHAHR,"FAZILKA, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,FAZILKA,Inactive,-,-
NR2-PB-4442,MAHARAJA AGARSEN INSTITUTE OF TECHNOLOGY,"FAZILKA, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,FAZILKA,Inactive,4.1,18
NR2-PB-4483,ROYAL GROUP OF INSTITUTIONS,"NEAR MAHARAJA AGARSEN INSTITUTE OF TECHNOLOGY, SRI GANGANAGAR RD, ABOHAR, 152116",152116,NORTH TWO,PUNJAB,FAZILKA,Active,5,5
NR2-PB-4747,KHATTU JI ITOT,"LAMOCHARKALAN, FAZILKA, SH-20, FAZILKA ROAD, FAZILKA, FAZILKA, PUNJAB 152123",152123,NORTH TWO,PUNJAB,FAZILKA,Active,3.8,3
NR2-PB-4370,SAPPHIRE EDUCTION (LPU DISTANCE EDUCATION),"SAPPHIRE DIGITAL ZONE, THE MALL, ABOVE BIKANER SWEETS,, 152002",152002,NORTH TWO,PUNJAB,FIROZEPUR,Active,-,-
NR2-PB-4371,P K GOVT INDUSTRIAL TRAINING INSTITUTE,"GURDASPUR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,GURDASPUR,Inactive,-,-
NR2-PB-4372,GOVT ITI-BATALA,"GURDASPUR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,GURDASPUR,Inactive,4.3,109
NR2-PB-4373,GOVT INDUSTRIAL TRAINING INSTITUTE (W)-FATEHGARH CHURIAN,"GOVT. INDUSTRIAL TRAINING INSTITUTE (W), FATEHGARH CHURIAN, 143602",143602,NORTH TWO,PUNJAB,GURDASPUR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4482,GOVT ITI (WOMEN) GURDASPUR,"Gurdaspur, Punjab",Pincode Missing,NORTH TWO,Punjab,Gurdaspur,Inactive,-,-
NR2-PB-4484,BATALA COLLEGE OF EDUCATION,"P.O.ALIWAL, TEHSIL. BATALA, 143507",143507,NORTH TWO,PUNJAB,GURDASPUR,Active,4.6,4
NR2-PB-4485,SARDAR BEANT SINGH STATE UNIVERSITY,"NATIONAL HIGHWAY 15, GURDASPUR PATHANKOT ROAD,, 143521",143521,NORTH TWO,PUNJAB,GURDASPUR,Active,3.9,600
NR2-PB-4496,GOLDEN GROUP OF INSTITUTIONS-GURDASPUR,"GURDASPUR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,GURDASPUR,Inactive,4.8,967
NR2-PB-4510,VMS POLYTECHNIC COLLEGE ( VMS COLLEGE BATALA),"VMS POLYTECHNIC COLLEGE, BATALA, 143505",143505,NORTH TWO,PUNJAB,Gurdaspur,Active,-,-
NR2-PB-4374,GOVERMENT INDUSTRIAL TRAINING INSTITUTE-HOSHIARPUR,"GOVERMENT INDUSTRIAL TRAINING INSTITUTE HOSHIARPUR, 146001",146001,NORTH TWO,PUNJAB,HOSHIARPUR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4443,"GURU TEG BAHADUR KHALSA COLLEGE FOR WOMEN, DASUYA","HOSHIARPUR RD, DASUYA, 144205",144205,NORTH TWO,PUNJAB,HOSHIARPUR,Active,3.8,3
NR2-PB-4486,KC GROUP OF INSTITUTIONS,"HANSRON-KARYAM ROAD, SHAHID BHAGAT SINGH NAGAR, 144514",144514,NORTH TWO,PUNJAB,HOSHIARPUR,Active,4,338
NR2-PB-4080,LYALLPUR KHALSA COLLEGE OF EDUCATION FOR WOMEN,"JALANDHAR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,JALANDHAR,Inactive,3.9,43
NR2-PB-4081,VISION GROUP OF TECHNOLOGY,"JALANDHAR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,JALANDHAR,Inactive,3.8,17
NR2-PB-4500,ST SOLDIER GROUP OF INSTITUTIONS,"JALANDHAR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,JALANDHAR,Inactive,4.1,238
NR2-PB-4501,TRINITY COLLEGE,"CHARCH NAGAR, GURU GOBIND SINGH AVENUE,, 144010",144010,NORTH TWO,PUNJAB,JALANDHAR,Active,4,4
NR2-PB-4502,DAV INSTITUTE OF ENGINEERING AND TECHNOLOGY,"KABIR NAGAR, JALANDHAR, PUNJAB, 144008",144008,NORTH TWO,PUNJAB,JALANDHAR,Active,4,4
NR2-PB-4507,BANARSI DASS ARYA COLLEGE,"42, HAQIQAT RD, JALANDHAR CANTT, 144005",144005,NORTH TWO,PUNJAB,JALANDHAR,Inactive,4.1,94
NR2-PB-4633,DAV UNIVERSITY,"JALANDHAR-PATHANKOT NATIONAL HIGHWAY, JALANDHAR, PUNJAB 144012",144012,NORTH TWO,PUNJAB,JALANDHAR,Active,3.8,3
NR2-PB-4744,ST SOLIDERS GROUP OF INSTITUTIONS,"VILLAGE LIDHRAN, JALANDHAR-AMRITSAR HIGHWAY, NEAR NIT JALANDHAR PUNJAB-144011",144001,NORTH TWO,PUNJAB,JALANDHAR,Active,4.1,238
NR2-PB-4375,GOVT INDUSTRIAL TRAINING INSTITUTE-TALWANDI CHAUDHRIAN,"GOVT INDUSTRIAL TRAINING INSTITUTE TALWANDI CHAUDHRIAN,, 144606",144606,NORTH TWO,PUNJAB,KAPURTHALA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
Nr2-Pb-4660,GOVT INDUSTRIAL TRAINING ISNTITUTE (W) KHEOWALI,"NH 10, MALOUT-DABWALI ROAD, VILLAGE KHEOWALI, SHRI MUKATSAR SAHIB, PUNJAB, INDIA - 152113",152113,NORTH TWO,PUNJAB,KHEOWALI,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4376,GOVT INDUSTRIAL TRAINING INSTITUTE-OTALAN,"GOVT ITI - OTALAN, VPO-OTALAN,, 141114",141114,NORTH TWO,PUNJAB,LUDHIANA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4377,GURU TEGH BHADUR INSTITUTE OF MANAGEMENT & TECHNOLOGY,"MULLANPUR DAKHA, LUDHIANA, PUNJAB, 141102",141102,NORTH TWO,PUNJAB,LUDHIANA,Inactive,4.3,4
NR2-PB-4378,LUDHIANA TRADE CENTRE,"SHERPUR, LUDHIANA, PUNJAB, 141009",141009,NORTH TWO,PUNJAB,LUDHIANA,Black listed,3.7,3
NR2-PB-4379,GURU NANK COMPUTER CENTRE,"6966, GILL ROAD, BACK SIDE ATI COLLEGE,, 141003",141003,NORTH TWO,PUNJAB,LUDHIANA,Active,-,-
NR2-PB-4608,ALPINE INTERNATIONAL SR SEC SCHOOL,"RAJA GARDENS, THARIKE, FEROZEPUR ROAD, PREET NAGAR, LUDHIANA - 141012",141012,NORTH TWO,PUNJAB,LUDHIANA,Inactive,-,-
NR2-PB-4646,TEST VENUE-PUNJAB,"LUDHIANA, PUNJAB, 141008",141008,NORTH TWO,PUNJAB,LUDHIANA,Inactive,-,-
NR2-PB-4749,BHAI NAGAHIA SINGH MEMORIAL GIRLS COLLEGE (ALAMGIR),"LUDHIANA-MALERKOTLA ROAD, OPP. DASHMESH PUBLIC SCHOOL, ALAMGIR SAHIB, LUDHIANA, PUNJAB - 141115",141115,NORTH TWO,PUNJAB,LUDHIANA,Active,3.9,19
NR2-PB-4765,GUNN SAGAR PVT ITI,"VILLAGE-JHANDE, NEAR SRI AUROBINDO COLLEGE OF COMMERCE AND MANAGEMENT, LUDHIANA , PUNJAB - 141001",141001,NORTH TWO,PUNJAB,LUDHIANA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4380,GOVT INDUSTRIAL TRAINING INSTITUTE-BUDHLADA,"GOVT ITI - BUDHLADA, MANSA, PUNJAB, 151502",151502,NORTH TWO,PUNJAB,MANSA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4381,"GOVT INDUSTRIAL TRAINING INSTITUTE, MANSA- SC","GOVT ITI (SC) - MANSA,, 151508",151508,NORTH TWO,PUNJAB,MANSA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4444,SHAHEED BHAGAT SINGH PVT ITI,"SARDULGARH-DING RD, MANSA, PUNJAB, 151507",151507,NORTH TWO,PUNJAB,MANSA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4472,MANSA COMPUTERS,"MANSA, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,MANSA,Inactive,2,1
NR2-PB-4490,GLOBAL COLLEGE OF HIGHER EDUCATION,"VILL - NANGAL KHURD, MANSA, PUNJAB, 151505",151505,NORTH TWO,PUNJAB,MANSA,Inactive,3.9,18
NR2-PB-4382,LALA LAJPAT RAI MEMORIAL POLYTECHNIC COLLEGE (LLRMPC),"VPO-AJITWAL, MOGA, PUNJAB, 142053",142053,NORTH TWO,PUNJAB,MOGA,Active,4.1,4
NR2-PB-4383,GOVT INDUSTRIAL TRAINING INSTITUTE MOGA,"MOGA, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,MOGA,Inactive,4.4,92
NR2-PB-4522,PUNJAB INSTITUTE OF SKILL DEVELOPMENT TRAINING CENTRE,"NATIONAL HIGHWAY 64, ADDA JHUNGIAN, ZIRAKPUR, NEAR GURUDWARA NABHA SAHIB, SAHIBZADA AJIT SINGH NAGAR (MOHALI),, 140603",140603,NORTH TWO,PUNJAB,MOHALI,Inactive,-,-
NR2-PB-4085,PATHANKOT POLYTECHNIC COLLEGE,"PATHANKOT, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,PATHANKOT,Inactive,3.7,39
NR2-PB-4384,SRI SAI COLLEGE OF ENGINEERING & TECHNOLOGY-PATHANKOT,"BADHANI, PATHANKOT, PUNJAB, 145001",145001,NORTH TWO,PUNJAB,PATHANKOT,Active,4.3,4
NR2-PB-4494,PATHANKOT PVT ITI,"PATHANKOT, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,PATHANKOT,Inactive,-,-
NR2-PB-4495,CHINTPURNI MEDICAL COLLEGE,"PATHANKOT, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,PATHANKOT,Inactive,3.8,155
NR2-PB-4511,AMAN BHALLA INSTITUTE OF ENGINEERING AND TECHNOLOGY,"KOTLI-BHOA RD, PATHANKOT, PUNJAB, 145025",145025,NORTH TWO,PUNJAB,PATHANKOT,Inactive,4,4
NR2-PB-1640,DASHMESH KHALSA SR SEC SCHOOL EXAM CENTER,"48, OPPOSITE PUNJABI UNIVERSITY, PROFESSOR COLONY, KARHERI, URBAN ESTATE, PATIALA, PUNJAB 147002",147002,NORTH TWO,PUNJAB,PATIALA,Inactive,-,-
NR2-PB-4086,SHRI DUKHNIWARAN ONLINE CENTRE,"PATIALA, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,PATIALA,Inactive,4.9,16500
NR2-PB-4385,GOVT INDUSTRIAL TRAINING INSTITUTE (W) RAJPURA,"GOVT INDUSTRIAL TRAINING INSTITUTE (W) RAJPURA, 140402",140402,NORTH TWO,PUNJAB,PATIALA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4386,"GOVT INDUSTRIAL TRAINING INSTITUTE, MOONAK","GOVT ITI (W) - MOONAK,, 148033",148033,NORTH TWO,PUNJAB,PATIALA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4387,INFRA IT SOLUTIONS,"SIRHIND RD, PATIALA, PUNJAB, 147001",147001,NORTH TWO,PUNJAB,PATIALA,Active,3.4,3
NR2-PB-4388,ARYANS GROUP OF COLLEGES,"PATIALA, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,PATIALA,Inactive,3.9,995
NR2-PB-4512,SHRI GURU HARKISHAN COLLEGE OF MANAGEMENT AND TECHNOLOGY ONLINE EXAMINATION CENTRE,"GHANAUR PATIALA RD, RAIPUR,, 147021",147021,NORTH TWO,PUNJAB,PATIALA,Inactive,4,4
NR2-PB-4389,GOVT INDUSTRIAL TRAINING INSTITUTE-RUPNAGAR,"GOVT ITI ROPAR (BOYS),, 140001",140001,NORTH TWO,PUNJAB,RUPNAGAR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-4445,"GOVT INDUSTRIAL TRAINING INSTITUTE, NANGAL","RUPNAGAR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,RUPNAGAR,Inactive,-,-
NR2-PB-4491,SHIVALIK COLLEGE OF PHARMACY,"SHIVALIK COLLEGE OF PHARMACY , NANGAL BIHALAN ROAD, NEAR SINGH SHABHA GURUDWARA, 140126",140126,NORTH TWO,PUNJAB,RUPNAGAR,Inactive,3.9,300
NR2-PB-4497,"IET BHADDAL TECHNICAL CAMPUS, ROPAR","RUPNAGAR, PUNJAB",Pincode Missing,NORTH TWO,PUNJAB,RUPNAGAR,Inactive,3.9,619
NR2-PB-4509,GOVT ITI ANANDPUR SAHIB,"GOVT ITI ANANDPUR SAHIB, NEAR SRI SATYAPURI ASHRAM, AGGAMPUR, ANANDPUR SAHIB,, 140118",140118,NORTH TWO,PUNJAB,Rupnagar,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR2-PB-1728,SASIIT ONLINE COMPUTING,"4TH FLOOR, C-124, LANDMARK - BELOW SPACE SEVEN FITNESS, PHASE-8, INDUSTRIAL AREA, SECTOR-73, SAHIBZADA AJIT SINGH NAGAR (MOHALI), PUNJAB - 160059",160059,NORTH TWO,PUNJAB,S.A.S Nagar,Inactive,-,-
NR2-PB-1759,CHANDIGARH VIDYA JYOTI ONLINE EXAM CENTRE,"CHANDIGARH VIDYA JYOTI EDUVERSITY, NEAR TOLL PLAZA DAPPAR, VPO GHOLU MAJRA, AMABLA CHANDIGARH ON HIGHWAY, DERABASSI, MOHALI (S,A.S NAGAR), PUNJAB-140507",140507,NORTH TWO,PUNJAB,S.A.S Nagar,Inactive,4,4
NR2-PB-1760,CHANDIGARH VIDYA JYOTI ONLINE EXAM CENTRE,"CHANDIGARH VIDYA JYOTI EDUVERSITY, NEAR TOLL PLAZA DAPPAR, VPO GHOLU MAJRA, AMABLA CHANDIGARH ON HIGHWAY, DERABASSI, MOHALI (S,A.S NAGAR), PUNJAB-140507",140507,NORTH TWO,PUNJAB,S.A.S Nagar,Inactive,4.2,173
NR2-PB-1761,R P EDUCATION COLLEGE,"SOHANA, SECTOR Â€“ 78, SAHIBZADA AJIT SINGH NAGAR-MOHALI, PUNJAB-140308",140308,NORTH TWO,PUNJAB,S.A.S Nagar,Inactive,-,-
