sr,exam_date,project_name,dms_code,city,state,region,month
33045,29-11-2025,MUDRA SPMT,NR1-UP-3554,AGRA,UTTAR PRADESH,NORTH ONE,November
33046,29-11-2025,MUDRA SPMT,NR1-UP-3561,LUCKNOW,UTTAR PRADESH,NORTH ONE,November
33047,29-11-2025,MUDRA SPMT,NR1-UP-3562,KANPUR,UTTAR PRADESH,NORTH ONE,November
33048,29-11-2025,MUDRA SPMT,NR1-UP-3640,GHAZIABAD,DELHI NCR,NORTH TWO,November
33049,29-11-2025,MUDRA SPMT,NR2-DL-4526,DELHI,DELHI,NORTH TWO,November
33050,29-11-2025,MUDRA SPMT,NR2-HR-4098,GURGAON (GURUGRAM),Delhi NCR,NORTH TWO,November
33051,29-11-2025,MUDRA SPMT,NR2-HR-4504,HISAR,HARYANA,NORTH TWO,November
33052,29-11-2025,MUDRA SPMT,NR2-HR-4622,FARIDABAD,DELHI NCR,NORTH TWO,November
33053,29-11-2025,MUDRA SPMT,NR2-RJ-4559,UDAIPUR RAJASTHAN,RAJASTHAN,NORTH TWO,November
33054,29-11-2025,MUDRA SPMT,NR2-RJ-4561,JAIPUR,RAJASTHAN,NORTH TWO,November
33055,29-11-2025,MUDRA SPMT,NR2-RJ-4565,JODHPUR,RAJASTHAN,NORTH TWO,November
33056,29-11-2025,MUDRA SPMT,NR2-UP-3613,NOIDA DELHI NCR,DELHI NCR,NORTH TWO,November
33057,29-11-2025,MUDRA SPMT,STH-AP-5751,VISAKHAPATNAM (VIZAG),ANDHRA PRADESH,SOUTH,November
33058,29-11-2025,MUDRA SPMT,STH-AP-5758,TIRUPATI,ANDHRA PRADESH,SOUTH,November
33059,29-11-2025,MUDRA SPMT,STH-AP-5761,VIJAYAWADA,ANDHRA PRADESH,SOUTH,November
33060,29-11-2025,MUDRA SPMT,STH-AP-5905,GUNTUR,ANDHRA PRADESH,SOUTH,November
33061,29-11-2025,MUDRA SPMT,STH-KA-5805,MANGALURU,KARNATAKA,SOUTH,November
33062,29-11-2025,MUDRA SPMT,STH-KA-5809,SHIVAMOGGA,KARNATAKA,SOUTH,November
33063,29-11-2025,MUDRA SPMT,STH-KA-5817,BENGALURU,KARNATAKA,SOUTH,November
33064,29-11-2025,MUDRA SPMT,STH-KL-5742,COCHIN (ERNAKULAM),KERALA,SOUTH,November
33065,29-11-2025,MUDRA SPMT,STH-KL-5743,THRISSUR,KERALA,SOUTH,November
33066,29-11-2025,MUDRA SPMT,STH-KL-5745,KOZHIKODE (CALICUT),KERALA,SOUTH,November
33067,29-11-2025,MUDRA SPMT,STH-KL-5746,KANNUR,KERALA,SOUTH,November
33068,29-11-2025,MUDRA SPMT,STH-TN-5856,CHENNAI,TAMIL NADU,SOUTH,November
33069,29-11-2025,MUDRA SPMT,STH-TN-5861,COIMBATORE,TAMIL NADU,SOUTH,November
33070,29-11-2025,MUDRA SPMT,STH-TS-5719,HYDERABAD,TELANGANA,SOUTH,November
33071,29-11-2025,MUDRA SPMT,WST-CG-2544,RAIPUR,CHHATTISGARH,WEST,November
33072,29-11-2025,MUDRA SPMT,WST-GJ-2579,AHMEDABAD,GUJARAT,WEST,November
33073,29-11-2025,MUDRA SPMT,WST-GJ-2581,SURAT,GUJARAT,WEST,November
33074,29-11-2025,MUDRA SPMT,WST-GJ-2583,GANDHINAGAR,GUJARAT,WEST,November
33075,29-11-2025,MUDRA SPMT,WST-GJ-2584,PALANPUR,GUJARAT,WEST,November
33076,29-11-2025,MUDRA SPMT,WST-MH-2684,MUMBAI,MAHARASHTRA,WEST,November
33077,29-11-2025,MUDRA SPMT,WST-MH-2685,PUNE,MAHARASHTRA,WEST,November
33078,29-11-2025,MUDRA SPMT,WST-MH-2686,NAGPUR,MAHARASHTRA,WEST,November
33079,29-12-2025,MUDRA SPMT,EST-JH-1399,JAMSHEDPUR,JHARKHAND,EAST,December
33080,29-12-2025,MUDRA SPMT,EST-WB-1445,KOLKATA,WEST BENGAL,EAST,December
33081,29-12-2025,MUDRA SPMT,NR1-BR-3470,PATNA,BIHAR,NORTH ONE,December
33082,29-12-2025,MUDRA SPMT,NR1-UP-3554,AGRA,UTTAR PRADESH,NORTH ONE,December
33083,29-12-2025,MUDRA SPMT,NR1-UP-3561,LUCKNOW,UTTAR PRADESH,NORTH ONE,December
33084,29-12-2025,MUDRA SPMT,NR1-UP-3562,KANPUR,UTTAR PRADESH,NORTH ONE,December
33085,29-12-2025,MUDRA SPMT,NR1-UP-3640,GHAZIABAD,DELHI NCR,NORTH TWO,December
33086,29-12-2025,MUDRA SPMT,NR2-DL-4526,DELHI,DELHI,NORTH TWO,December
33087,29-12-2025,MUDRA SPMT,NR2-HR-4098,GURGAON (GURUGRAM),DELHI NCR,NORTH TWO,December
33088,29-12-2025,MUDRA SPMT,NR2-HR-4622,FARIDABAD,DELHI NCR,NORTH TWO,December
33089,29-12-2025,MUDRA SPMT,NR2-PB-4514,CHANDIGARH,PUNJAB,NORTH TWO,December
33090,29-12-2025,MUDRA SPMT,NR2-PB-4515,LUDHIANA,PUNJAB,NORTH TWO,December
33091,29-12-2025,MUDRA SPMT,NR2-RJ-4559,UDAIPUR RAJASTHAN,RAJASTHAN,NORTH TWO,December
33092,29-12-2025,MUDRA SPMT,NR2-RJ-4561,JAIPUR,RAJASTHAN,NORTH TWO,December
33093,29-12-2025,MUDRA SPMT,NR2-RJ-4565,JODHPUR,RAJASTHAN,NORTH TWO,December
33094,29-12-2025,MUDRA SPMT,NR2-UP-3613,NOIDA DELHI NCR,DELHI NCR,NORTH TWO,December
33095,29-12-2025,MUDRA SPMT,STH-AP-5751,VISAKHAPATNAM (VIZAG),ANDHRA PRADESH,SOUTH,December
33096,29-12-2025,MUDRA SPMT,STH-AP-5758,TIRUPATI,ANDHRA PRADESH,SOUTH,December
33097,29-12-2025,MUDRA SPMT,STH-AP-5761,VIJAYAWADA,ANDHRA PRADESH,SOUTH,December
33098,29-12-2025,MUDRA SPMT,STH-AP-5905,GUNTUR,ANDHRA PRADESH,SOUTH,December
33099,29-12-2025,MUDRA SPMT,STH-KA-5817,BENGALURU,KARNATAKA,SOUTH,December
33100,29-12-2025,MUDRA SPMT,STH-KL-5742,COCHIN (ERNAKULAM),KERALA,SOUTH,December
33101,29-12-2025,MUDRA SPMT,STH-KL-5743,THRISSUR,KERALA,SOUTH,December
33102,29-12-2025,MUDRA SPMT,STH-KL-5745,KOZHIKODE (CALICUT),KERALA,SOUTH,December
33103,29-12-2025,MUDRA SPMT,STH-TN-5856,CHENNAI,TAMIL NADU,SOUTH,December
33104,29-12-2025,MUDRA SPMT,STH-TN-5861,COIMBATORE,TAMIL NADU,SOUTH,December
33105,29-12-2025,MUDRA SPMT,STH-TS-5719,HYDERABAD,TELANGANA,SOUTH,December
33106,29-12-2025,MUDRA SPMT,WST-CG-2544,RAIPUR,CHHATTISGARH,WEST,December
33107,29-12-2025,MUDRA SPMT,WST-GJ-2579,AHMEDABAD,GUJARAT,WEST,December
33108,29-12-2025,MUDRA SPMT,WST-GJ-2580,VADODARA (BARODA),GUJARAT,WEST,December
33109,29-12-2025,MUDRA SPMT,WST-GJ-2581,SURAT,GUJARAT,WEST,December
33110,29-12-2025,MUDRA SPMT,WST-GJ-2582,RAJKOT,GUJARAT,WEST,December
33111,29-12-2025,MUDRA SPMT,WST-GJ-2584,PALANPUR,GUJARAT,WEST,December
33112,29-12-2025,MUDRA SPMT,WST-MH-1620,PIMPRI-CHINCHWAD,MAHARASHTRA,WEST,December
33113,29-12-2025,MUDRA SPMT,WST-MH-2684,MUMBAI,MAHARASHTRA,WEST,December
33114,29-12-2025,MUDRA SPMT,WST-MH-2685,PUNE,MAHARASHTRA,WEST,December
33115,29-12-2025,MUDRA SPMT,WST-MH-2686,NAGPUR,MAHARASHTRA,WEST,December
33116,29-12-2025,MUDRA SPMT,WST-MH-2687,NASHIK,MAHARASHTRA,WEST,December
33117,29-12-2025,MUDRA SPMT,WST-MH-2688,AURANGABAD MAHARASHTRA,MAHARASHTRA,WEST,December
33118,29-12-2025,MUDRA SPMT,WST-MH-2690,NAVI MUMBAI,MAHARASHTRA,WEST,December
33119,29-12-2025,MUDRA SPMT,WST-MH-2806,MUMBAI VIRAR,MAHARASHTRA,WEST,December
33120,29-12-2025,MUDRA SPMT,WST-MP-2585,INDORE,MADHYA PRADESH,WEST,December
33121,29-12-2025,MUDRA SPMT,WST-MP-2586,JABALPUR,MADHYA PRADESH,WEST,December
33122,29-12-2025,MUDRA SPMT,WST-MP-2589,BHOPAL,MADHYA PRADESH,WEST,December
33123,29-12-2025,SHIKHAR CTS,EST-AR-1157,TABARIJO,ARUNACHAL PRADESH,EAST,December
33124,29-12-2025,SHIKHAR CTS,EST-AR-1158,DIRANG,ARUNACHAL PRADESH,EAST,December
33125,29-12-2025,SHIKHAR CTS,EST-AR-1163,ZIRO,ARUNACHAL PRADESH,EAST,December
33126,29-12-2025,SHIKHAR CTS,EST-AS-1173,TINSUKIA,ASSAM,EAST,December
33127,29-12-2025,SHIKHAR CTS,EST-AS-1381,DIPHU,ASSAM,EAST,December
33128,29-12-2025,SHIKHAR CTS,EST-AS-1389,KOKRAJHAR,ASSAM,EAST,December
33129,29-12-2025,SHIKHAR CTS,EST-AS-1391,MORIGAON,ASSAM,EAST,December
33130,29-12-2025,SHIKHAR CTS,EST-AS-1428,UDALGURI,ASSAM,EAST,December
33131,29-12-2025,SHIKHAR CTS,EST-AS-1481,DHEMAJI,ASSAM,EAST,December
33132,29-12-2025,SHIKHAR CTS,EST-AS-1500,MAJULI,ASSAM,EAST,December
33133,29-12-2025,SHIKHAR CTS,EST-JH-1178,DALTONGANJ,JHARKHAND,EAST,December
33134,29-12-2025,SHIKHAR CTS,EST-JH-1180,DUMKA,JHARKHAND,EAST,December
33135,29-12-2025,SHIKHAR CTS,EST-JH-1186,RANCHI,JHARKHAND,EAST,December
33136,29-12-2025,SHIKHAR CTS,EST-JH-1191,CHAIBASA,JHARKHAND,EAST,December
33137,29-12-2025,SHIKHAR CTS,EST-JH-1372,KHUNTI,JHARKHAND,EAST,December
33138,29-12-2025,SHIKHAR CTS,EST-JH-1383,HAZARIBAGH,JHARKHAND,EAST,December
33139,29-12-2025,SHIKHAR CTS,EST-JH-1401,KURU,JHARKHAND,EAST,December
33140,29-12-2025,SHIKHAR CTS,EST-JH-1582,GOLA,JHARKHAND,EAST,December
33141,29-12-2025,SHIKHAR CTS,EST-JH-1589,DHANBAD,JHARKHAND,EAST,December
33142,29-12-2025,SHIKHAR CTS,EST-MN-1565,KAKCHING,MANIPUR,EAST,December
33143,29-12-2025,SHIKHAR CTS,EST-MZ-1196,AIZAWL,MIZORAM,EAST,December
33144,29-12-2025,SHIKHAR CTS,EST-OR-1075,GANJAM,ODISHA,EAST,December
33145,29-12-2025,SHIKHAR CTS,EST-OR-1296,ANUGUL,ODISHA,EAST,December
33146,29-12-2025,SHIKHAR CTS,EST-OR-1297,BALANGIR,ODISHA,EAST,December
33147,29-12-2025,SHIKHAR CTS,EST-OR-1300,BALASORE,ODISHA,EAST,December
33148,29-12-2025,SHIKHAR CTS,EST-OR-1331,KORAPUT,ODISHA,EAST,December
33149,29-12-2025,SHIKHAR CTS,EST-OR-1335,MAYURBHANJ,ODISHA,EAST,December
33150,29-12-2025,SHIKHAR CTS,EST-OR-1342,RAYAGADA,ODISHA,EAST,December
33151,29-12-2025,SHIKHAR CTS,EST-OR-1344,SUBARNAPUR,ODISHA,EAST,December
33152,29-12-2025,SHIKHAR CTS,EST-OR-1360,SAMBALPUR,ODISHA,EAST,December
33153,29-12-2025,SHIKHAR CTS,EST-OR-1443,BHADRAK,ODISHA,EAST,December
33154,29-12-2025,SHIKHAR CTS,EST-OR-1447,JAJPUR,ODISHA,EAST,December
33155,29-12-2025,SHIKHAR CTS,EST-OR-1579,SUNDARGARH,ODISHA,EAST,December
33156,29-12-2025,SHIKHAR CTS,EST-OR-1590,BHUBANESWAR,ODISHA,EAST,December
33157,29-12-2025,SHIKHAR CTS,EST-SK-1209,GANGTOK,SIKKIM,EAST,December
33158,29-12-2025,SHIKHAR CTS,EST-TR-1210,GOMATI,TRIPURA,EAST,December
33159,29-12-2025,SHIKHAR CTS,EST-TR-1212,NORTH TRIPURA,TRIPURA,EAST,December
33160,29-12-2025,SHIKHAR CTS,EST-TR-1292,KHOWAI,TRIPURA,EAST,December
33161,29-12-2025,SHIKHAR CTS,EST-TR-1362,DHALAI,TRIPURA,EAST,December
33162,29-12-2025,SHIKHAR CTS,EST-WB-1215,24 PARAGANAS NORTH,WEST BENGAL,EAST,December
33163,29-12-2025,SHIKHAR CTS,EST-WB-1226,BANKURA,WEST BENGAL,EAST,December
33164,29-12-2025,SHIKHAR CTS,EST-WB-1230,PURBA BARDHAMAN,WEST BENGAL,EAST,December
33165,29-12-2025,SHIKHAR CTS,EST-WB-1237,BIRBHUM,WEST BENGAL,EAST,December
33166,29-12-2025,SHIKHAR CTS,EST-WB-1272,PURULIA,WEST BENGAL,EAST,December
33167,29-12-2025,SHIKHAR CTS,EST-WB-1396,NADIA,WEST BENGAL,EAST,December
33168,29-12-2025,SHIKHAR CTS,NR1-BR-1616,GAYA,BIHAR,NORTH ONE,December
33169,29-12-2025,SHIKHAR CTS,NR1-BR-1778,SIWAN,BIHAR,NORTH ONE,December
33170,29-12-2025,SHIKHAR CTS,NR1-BR-3212,BANKA,BIHAR,NORTH ONE,December
33171,29-12-2025,SHIKHAR CTS,NR1-BR-3217,BUXAR,BIHAR,NORTH ONE,December
33172,29-12-2025,SHIKHAR CTS,NR1-BR-3225,JAMUI,BIHAR,NORTH ONE,December
33173,29-12-2025,SHIKHAR CTS,NR1-BR-3228,KHAGARIA,BIHAR,NORTH ONE,December
33174,29-12-2025,SHIKHAR CTS,NR1-BR-3230,LAKHISARAI,BIHAR,NORTH ONE,December
33175,29-12-2025,SHIKHAR CTS,NR1-BR-3231,MADHUBANI,BIHAR,NORTH ONE,December
33176,29-12-2025,SHIKHAR CTS,NR1-BR-3236,MUNGER,BIHAR,NORTH ONE,December
33177,29-12-2025,SHIKHAR CTS,NR1-BR-3237,MUZAFFARPUR,BIHAR,NORTH ONE,December
33178,29-12-2025,SHIKHAR CTS,NR1-BR-3238,NAWADA,BIHAR,NORTH ONE,December
33179,29-12-2025,SHIKHAR CTS,NR1-BR-3241,PURNIA,BIHAR,NORTH ONE,December
33180,29-12-2025,SHIKHAR CTS,NR1-BR-3242,ROHTAS,BIHAR,NORTH ONE,December
33181,29-12-2025,SHIKHAR CTS,NR1-BR-3251,SUPAUL,BIHAR,NORTH ONE,December
33182,29-12-2025,SHIKHAR CTS,NR1-BR-3331,JEHANABAD,BIHAR,NORTH ONE,December
33183,29-12-2025,SHIKHAR CTS,NR1-BR-3398,KATIHAR,BIHAR,NORTH ONE,December
33184,29-12-2025,SHIKHAR CTS,NR1-BR-3436,MADHEPURA,BIHAR,NORTH ONE,December
33185,29-12-2025,SHIKHAR CTS,NR1-BR-3459,BIHARSHARIF,BIHAR,NORTH ONE,December
33186,29-12-2025,SHIKHAR CTS,NR1-BR-3462,VAISHALI,BIHAR,NORTH ONE,December
33187,29-12-2025,SHIKHAR CTS,NR1-BR-3592,BEGUSARAI,BIHAR,NORTH ONE,December
33188,29-12-2025,SHIKHAR CTS,NR1-BR-3641,ARRAH,BIHAR,NORTH ONE,December
33189,29-12-2025,SHIKHAR CTS,NR1-BR-3704,SAMASTIPUR,BIHAR,NORTH ONE,December
33190,29-12-2025,SHIKHAR CTS,NR1-BR-3756,SITAMARHI,BIHAR,NORTH ONE,December
33191,29-12-2025,SHIKHAR CTS,NR1-BR-3769,MOTIHARI,BIHAR,NORTH ONE,December
33192,29-12-2025,SHIKHAR CTS,NR1-BR-3782,PATNA,BIHAR,NORTH ONE,December
33193,29-12-2025,SHIKHAR CTS,NR1-BR-3784,SARAN,BIHAR,NORTH ONE,December
33194,29-12-2025,SHIKHAR CTS,NR1-BR-3785,AURANGABAD BIHAR,BIHAR,NORTH ONE,December
33195,29-12-2025,SHIKHAR CTS,NR1-UP-3318,ALIGARH,UTTAR PRADESH,NORTH ONE,December
33196,29-12-2025,SHIKHAR CTS,NR1-UP-3319,HATHRAS,UTTAR PRADESH,NORTH ONE,December
33197,29-12-2025,SHIKHAR CTS,NR1-UP-3320,FATEHPUR UTTAR PRADESH,UTTAR PRADESH,NORTH ONE,December
33198,29-12-2025,SHIKHAR CTS,NR1-UP-3323,SHAMLI,UTTAR PRADESH,NORTH ONE,December
33199,29-12-2025,SHIKHAR CTS,NR1-UP-3341,AYODHYA FAIZABAD,UTTAR PRADESH,NORTH ONE,December
33200,29-12-2025,SHIKHAR CTS,NR1-UP-3350,MATHURA,UTTAR PRADESH,NORTH ONE,December
33201,29-12-2025,SHIKHAR CTS,NR1-UP-3363,SONBHADRA,UTTAR PRADESH,NORTH ONE,December
33202,29-12-2025,SHIKHAR CTS,NR1-UP-3380,AMBEDKAR NAGAR UTTAR PRADESH,UTTAR PRADESH,NORTH ONE,December
33203,29-12-2025,SHIKHAR CTS,NR1-UP-3402,AMROHA,UTTAR PRADESH,NORTH ONE,December
33204,29-12-2025,SHIKHAR CTS,NR1-UP-3404,BAGHPAT,UTTAR PRADESH,NORTH ONE,December
33205,29-12-2025,SHIKHAR CTS,NR1-UP-3407,DEORIA,UTTAR PRADESH,NORTH ONE,December
33206,29-12-2025,SHIKHAR CTS,NR1-UP-3408,FIROZABAD,UTTAR PRADESH,NORTH ONE,December
33207,29-12-2025,SHIKHAR CTS,NR1-UP-3409,GHAZIPUR,UTTAR PRADESH,NORTH ONE,December
33208,29-12-2025,SHIKHAR CTS,NR1-UP-3411,KASGANJ,UTTAR PRADESH,NORTH ONE,December
33209,29-12-2025,SHIKHAR CTS,NR1-UP-3422,MUZAFFARNAGAR,UTTAR PRADESH,NORTH ONE,December
33210,29-12-2025,SHIKHAR CTS,NR1-UP-3439,MIRZAPUR,UTTAR PRADESH,NORTH ONE,December
33211,29-12-2025,SHIKHAR CTS,NR1-UP-3444,SULTANPUR,UTTAR PRADESH,NORTH ONE,December
33212,29-12-2025,SHIKHAR CTS,NR1-UP-3472,BANDA,UTTAR PRADESH,NORTH ONE,December
33213,29-12-2025,SHIKHAR CTS,NR1-UP-3479,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,NORTH ONE,December
33214,29-12-2025,SHIKHAR CTS,NR1-UP-3489,VARANASI,UTTAR PRADESH,NORTH ONE,December
33215,29-12-2025,SHIKHAR CTS,NR1-UP-3491,GONDA,UTTAR PRADESH,NORTH ONE,December
33216,29-12-2025,SHIKHAR CTS,NR1-UP-3570,BIJNOR,UTTAR PRADESH,NORTH ONE,December
33217,29-12-2025,SHIKHAR CTS,NR1-UP-3573,LUCKNOW,UTTAR PRADESH,NORTH ONE,December
33218,29-12-2025,SHIKHAR CTS,NR1-UP-3575,SHAHJAHANPUR,UTTAR PRADESH,NORTH ONE,December
33219,29-12-2025,SHIKHAR CTS,NR1-UP-3575,SAHARANPUR,UTTAR PRADESH,NORTH ONE,December
33220,29-12-2025,SHIKHAR CTS,NR1-UP-3578,KANPUR,UTTAR PRADESH,NORTH ONE,December
33221,29-12-2025,SHIKHAR CTS,NR1-UP-3601,AGRA,UTTAR PRADESH,NORTH ONE,December
33222,29-12-2025,SHIKHAR CTS,NR1-UP-3603,BAREILLY,UTTAR PRADESH,NORTH ONE,December
33223,29-12-2025,SHIKHAR CTS,NR1-UP-3605,MORADABAD,UTTAR PRADESH,NORTH ONE,December
33224,29-12-2025,SHIKHAR CTS,NR1-UP-3651,ALIGARH,UTTAR PRADESH,NORTH ONE,December
33225,29-12-2025,SHIKHAR CTS,NR1-UP-3655,AMETHI,UTTAR PRADESH,NORTH ONE,December
33226,29-12-2025,SHIKHAR CTS,NR1-UP-3656,AURAIYA,UTTAR PRADESH,NORTH ONE,December
33227,29-12-2025,SHIKHAR CTS,NR1-UP-3657,AZAMGARH,UTTAR PRADESH,NORTH ONE,December
33228,29-12-2025,SHIKHAR CTS,NR1-UP-3660,AZAMGARH,UTTAR PRADESH,NORTH ONE,December
33229,29-12-2025,SHIKHAR CTS,NR1-UP-3661,BALLIA,UTTAR PRADESH,NORTH ONE,December
33230,29-12-2025,SHIKHAR CTS,NR1-UP-3662,BASTI,UTTAR PRADESH,NORTH ONE,December
33231,29-12-2025,SHIKHAR CTS,NR1-UP-3663,BULANDSHAHR,UTTAR PRADESH,NORTH ONE,December
33232,29-12-2025,SHIKHAR CTS,NR1-UP-3668,GHAZIABAD,DELHI NCR,NORTH ONE,December
33233,29-12-2025,SHIKHAR CTS,NR1-UP-3671,GORAKHPUR,UTTAR PRADESH,NORTH ONE,December
33234,29-12-2025,SHIKHAR CTS,NR1-UP-3672,GORAKHPUR,UTTAR PRADESH,NORTH ONE,December
33235,29-12-2025,SHIKHAR CTS,NR1-UP-3673,GORAKHPUR,UTTAR PRADESH,NORTH ONE,December
33236,29-12-2025,SHIKHAR CTS,NR1-UP-3674,HAPUR,UTTAR PRADESH,NORTH ONE,December
33237,29-12-2025,SHIKHAR CTS,NR1-UP-3678,JAUNPUR,UTTAR PRADESH,NORTH ONE,December
33238,29-12-2025,SHIKHAR CTS,NR1-UP-3679,JAUNPUR,UTTAR PRADESH,NORTH ONE,December
33239,29-12-2025,SHIKHAR CTS,NR1-UP-3680,JHANSI,UTTAR PRADESH,NORTH ONE,December
33240,29-12-2025,SHIKHAR CTS,NR1-UP-3684,KUSHI NAGAR,UTTAR PRADESH,NORTH ONE,December
33241,29-12-2025,SHIKHAR CTS,NR1-UP-3687,MEERUT,UTTAR PRADESH,NORTH ONE,December
33242,29-12-2025,SHIKHAR CTS,NR1-UP-3689,MIRZAPUR,UTTAR PRADESH,NORTH ONE,December
33243,29-12-2025,SHIKHAR CTS,NR1-UP-3691,PRAYAGRAJ ALLAHABAD,UTTAR PRADESH,NORTH ONE,December
33244,29-12-2025,SHIKHAR CTS,NR1-UP-3696,SANT KABIR NAGAR,UTTAR PRADESH,NORTH ONE,December
33245,29-12-2025,SHIKHAR CTS,NR1-UP-3702,VARANASI,UTTAR PRADESH,NORTH ONE,December
33246,29-12-2025,SHIKHAR CTS,NR1-UP-3732,AGRA,UTTAR PRADESH,NORTH ONE,December
33247,29-12-2025,SHIKHAR CTS,NR1-UP-3733,MAU,UTTAR PRADESH,NORTH ONE,December
33248,29-12-2025,SHIKHAR CTS,NR1-UP-3758,AZAMGARH,UTTAR PRADESH,NORTH ONE,December
33249,29-12-2025,SHIKHAR CTS,NR1-UP-3762,MAU,UTTAR PRADESH,NORTH ONE,December
33250,29-12-2025,SHIKHAR CTS,NR2-DL-4033,DELHI,DELHI,NORTH TWO,December
33251,29-12-2025,SHIKHAR CTS,NR2-HP-4412,NAHAN,HIMACHAL PRADESH,NORTH TWO,December
33252,29-12-2025,SHIKHAR CTS,NR2-HR-4284,BHIWANI,HARYANA,NORTH TWO,December
33253,29-12-2025,SHIKHAR CTS,NR2-HR-4291,GUDHA,HARYANA,NORTH TWO,December
33254,29-12-2025,SHIKHAR CTS,NR2-HR-4301,PALWAL,HARYANA,NORTH TWO,December
33255,29-12-2025,SHIKHAR CTS,NR2-HR-4303,REWARI,HARYANA,NORTH TWO,December
33256,29-12-2025,SHIKHAR CTS,NR2-HR-4476,BEHAL,HARYANA,NORTH TWO,December
33257,29-12-2025,SHIKHAR CTS,NR2-HR-4477,NAGINA,HARYANA,NORTH TWO,December
33258,29-12-2025,SHIKHAR CTS,NR2-HR-4480,MEHAM,HARYANA,NORTH TWO,December
33259,29-12-2025,SHIKHAR CTS,NR2-HR-4484,SONIPAT,HARYANA,NORTH TWO,December
33260,29-12-2025,SHIKHAR CTS,NR2-HR-4497,SIRSA,HARYANA,NORTH TWO,December
33261,29-12-2025,SHIKHAR CTS,NR2-HR-4670,KARNAL,HARYANA,NORTH TWO,December
33262,29-12-2025,SHIKHAR CTS,NR2-HR-4671,NARWANA,HARYANA,NORTH TWO,December
33263,29-12-2025,SHIKHAR CTS,NR2-JK-4333,BUDGAM,JAMMU AND KASHMIR,NORTH TWO,December
33264,29-12-2025,SHIKHAR CTS,NR2-JK-4335,GANDERBAL,JAMMU AND KASHMIR,NORTH TWO,December
33265,29-12-2025,SHIKHAR CTS,NR2-JK-4336,JAMMU,JAMMU AND KASHMIR,NORTH TWO,December
33266,29-12-2025,SHIKHAR CTS,NR2-JK-4352,POONCH,JAMMU AND KASHMIR,NORTH TWO,December
33267,29-12-2025,SHIKHAR CTS,NR2-JK-4418,KISHTWAR,JAMMU AND KASHMIR,NORTH TWO,December
33268,29-12-2025,SHIKHAR CTS,NR2-JK-4687,BARAMULLA,JAMMU AND KASHMIR,NORTH TWO,December
33269,29-12-2025,SHIKHAR CTS,NR2-PB-4370,FEROZEPUR,PUNJAB,NORTH TWO,December
33270,29-12-2025,SHIKHAR CTS,NR2-PB-4374,HOSHIARPUR,PUNJAB,NORTH TWO,December
33271,29-12-2025,SHIKHAR CTS,NR2-PB-4382,MOGA,PUNJAB,NORTH TWO,December
33272,29-12-2025,SHIKHAR CTS,NR2-PB-4386,MOONAK,PUNJAB,NORTH TWO,December
33273,29-12-2025,SHIKHAR CTS,NR2-PB-4387,PATIALA,PUNJAB,NORTH TWO,December
33274,29-12-2025,SHIKHAR CTS,NR2-PB-4394,KADGILL,PUNJAB,NORTH TWO,December
33275,29-12-2025,SHIKHAR CTS,NR2-PB-4442,BADDI,HIMACHAL PRADESH,NORTH TWO,December
33276,29-12-2025,SHIKHAR CTS,NR2-PB-4483,FAZILKA,PUNJAB,NORTH TWO,December
33277,29-12-2025,SHIKHAR CTS,NR2-PB-4660,KHEOWALI,PUNJAB,NORTH TWO,December
33278,29-12-2025,SHIKHAR CTS,NR2-RJ-1731,SAWAI MADHOPUR,RAJASTHAN,NORTH TWO,December
33279,29-12-2025,SHIKHAR CTS,NR2-RJ-1772,SHRI MAHAVEERJI,RAJASTHAN,NORTH TWO,December
33280,29-12-2025,SHIKHAR CTS,NR2-RJ-4164,AJMER,RAJASTHAN,NORTH TWO,December
33281,29-12-2025,SHIKHAR CTS,NR2-RJ-4181,BUNDI,RAJASTHAN,NORTH TWO,December
33282,29-12-2025,SHIKHAR CTS,NR2-RJ-4182,DAUSA,RAJASTHAN,NORTH TWO,December
33283,29-12-2025,SHIKHAR CTS,NR2-RJ-4231,GANGANAGAR,RAJASTHAN,NORTH TWO,December
33284,29-12-2025,SHIKHAR CTS,NR2-RJ-4454,JALORE,RAJASTHAN,NORTH TWO,December
33285,29-12-2025,SHIKHAR CTS,NR2-RJ-4528,HANUMANGARH,RAJASTHAN,NORTH TWO,December
33286,29-12-2025,SHIKHAR CTS,NR2-RJ-4578,BHILWARA,RAJASTHAN,NORTH TWO,December
33287,29-12-2025,SHIKHAR CTS,NR2-RJ-4591,UDAIPUR RAJASTHAN,RAJASTHAN,NORTH TWO,December
33288,29-12-2025,SHIKHAR CTS,NR2-RJ-4709,JODHPUR,RAJASTHAN,NORTH TWO,December
33289,29-12-2025,SHIKHAR CTS,NR2-RJ-4737,BHARATPUR,RAJASTHAN,NORTH TWO,December
33290,29-12-2025,SHIKHAR CTS,NR2-UK-4400,RUDRAPRAYAG,UTTARAKHAND,NORTH TWO,December
33291,29-12-2025,SHIKHAR CTS,NR2-UK-4480,PITHORAGARH,UTTARAKHAND,NORTH TWO,December
33292,29-12-2025,SHIKHAR CTS,NR2-UK-4502,BAGESHWAR,UTTARAKHAND,NORTH TWO,December
33293,29-12-2025,SHIKHAR CTS,NR2-UK-4638,KASHIPUR,UTTARAKHAND,NORTH TWO,December
33294,29-12-2025,SHIKHAR CTS,NR2-UK-4770,ROORKEE,UTTARAKHAND,NORTH TWO,December
